Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-06-19 07:32:57,2024-06-19,24NFPXW001,182,1581,1561,20,0.9873497786211258,0.9898798228969008,1576,5,0.9968374446552816,0.9993674889310564,1581,0,1.0,0.0006325110689437065,0.002530044275774826,0.02083333333333333,0.08333333333333333,1,4,1,4,48,5,1,4,1,4,5,44,43,0.9772727272727272,0.8958333333333334,0,0,0,0,0,0,0,0,0,0,Y52P-1116,0,0,0,5
2024-06-19 07:33:22,2024-06-19,25NFTEW004,224,1583,1576,7,0.9955780164245104,0.9955780164245104,1583,0,1.0,1.0,1583,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,7,7,1.0,1.0,0,0,0,0,0,0,0,0,0,0,Y52P-1116,0,0,0,0
2024-06-19 07:33:51,2024-06-19,24NFPTN001,386,1548,1129,419,0.729328165374677,0.7299741602067183,1545,3,0.998062015503876,0.9987080103359172,1546,2,0.9987080103359172,0.0006459948320413437,0.0,0.002066115702479339,0.0,1,0,1,0,484,1,2,1,2,1,3,483,481,0.9958592132505176,0.993801652892562,2,1,0,1,0,1,0,1,0,1,Y52P-0423,1,1,0,1
2024-06-19 07:36:53,2024-06-19,25NFTDW002,154,1561,1300,261,0.8327994875080077,0.8385650224215246,1551,10,0.9935938500960922,0.9993593850096092,1561,0,1.0,0.0006406149903907751,0.0057655349135169775,0.0027397260273972607,0.04383561643835617,1,9,1,16,365,17,1,9,1,16,17,349,348,0.997134670487106,0.9534246575342464,0,0,0,0,0,0,0,0,0,0,Y52P-1117,0,0,0,10
2024-06-19 07:37:46,2024-06-19,234BAKM001,03,13364,13091,273,0.9795719844357976,0.9795719844357976,13293,71,0.9946872193953906,0.9946872193953906,13342,22,0.9983537862915296,0.0036665668961388814,0.0,0.14655172413793102,0.0,49,0,51,0,348,51,71,0,80,0,80,348,268,0.7701149425287356,0.7701149425287356,29,27,2,0,0,20,2,0,0,22,BMA552-40U-O-8-M001,22,0,0,49
2024-06-19 07:38:25,2024-06-19,24NFPSN001,308,1607,1335,272,0.8307405102675793,0.8469197261978842,1580,27,0.9831985065339142,0.9993777224642192,1605,2,0.9987554449284379,0.0,0.01555693839452396,0.0,0.11663066954643628,0,25,0,54,463,54,1,26,1,55,56,408,407,0.9975490196078431,0.8790496760259179,2,1,0,1,0,1,0,1,0,1,Y52P-1117,1,1,0,25
2024-06-19 07:40:10,2024-06-19,24NFPXW001,183,1581,1540,41,0.974067046173308,0.9772296015180264,1573,8,0.9949399114484504,0.9981024667931688,1580,1,0.9993674889310564,0.001265022137887413,0.0031625553447185324,0.02985074626865672,0.08955223880597014,2,5,2,6,67,8,3,5,3,6,9,61,58,0.9508196721311476,0.8656716417910447,1,1,0,0,0,1,0,0,0,1,Y52P-1116,1,0,0,7
2024-06-19 07:40:12,2024-06-19,25NFTEW004,225,1575,1563,12,0.9923809523809524,0.9923809523809524,1574,1,0.9993650793650792,0.9993650793650792,1575,0,1.0,0.0006349206349206348,0.0,0.07142857142857142,0.0,1,0,1,0,14,1,1,0,1,0,1,14,13,0.9285714285714286,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,Y52P-1116,0,0,0,1
2024-06-19 07:41:14,2024-06-19,244BA1M002,16,8858,8800,58,0.9934522465567848,0.9934522465567848,8803,55,0.99379092345902,0.99379092345902,8843,15,0.9983066154888236,0.004515692029803568,0.0,0.7125,0.0,40,0,57,0,80,57,55,0,73,0,73,80,7,0.0875,0.0875,16,0,2,0,16,0,2,0,13,2,BMI482AAB_16U_O_8_M002,15,0,0,40
2024-06-19 07:41:43,2024-06-19,25TX9MW001,03,1087,1084,3,0.997240110395584,0.9981600735970562,1086,1,0.999080036798528,1.0,1086,1,0.999080036798528,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,1,0,1,1,2,2,1.0,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,BMA4-FG84ACQ_12,1,0,0,0
2024-06-19 07:43:48,2024-06-19,24NFPTN001,387,1531,1135,396,0.7413455258001306,0.7433050293925539,1527,4,0.9973873285434356,0.999346832135859,1531,0,1.0,0.0006531678641410843,0.0019595035924232533,0.002178649237472767,0.006535947712418301,1,3,1,3,459,4,1,3,1,3,4,456,455,0.9978070175438596,0.9912854030501088,0,0,0,0,0,0,0,0,0,0,Y52P-0423,0,0,0,4
2024-06-19 07:44:14,2024-06-19,25TX9MW001,04,1087,1081,6,0.9944802207911684,0.997240110395584,1080,7,0.9935602575896963,0.9963201471941122,1083,4,0.9963201471941122,0.0,0.0,0.0,0.0,0,0,0,0,26,0,4,3,10,14,24,12,2,0.16666666666666666,0.07692307692307693,24,0,0,14,10,0,0,1,3,0,BMA4-FG84ACQ_12,4,0,0,3
2024-06-19 07:46:40,2024-06-19,25TX9MW001,05,1076,1072,4,0.9962825278810408,0.9972118959107806,1074,2,0.9981412639405204,0.9990706319702602,1075,1,0.9990706319702602,0.0,0.0,0.0,0.0,0,0,0,0,5,0,1,1,1,1,2,4,3,0.75,0.6,2,0,0,1,1,0,0,1,0,0,BMA4-FG84ACQ_12,1,0,0,1
2024-06-19 07:47:04,2024-06-19,25NFTEW004,226,1545,1529,16,0.9896440129449838,0.9935275080906149,1538,7,0.9954692556634304,0.9993527508090616,1539,6,0.996116504854369,0.0006472491909385112,0.0,0.05555555555555555,0.0,1,0,1,0,18,1,1,6,1,7,8,11,10,0.9090909090909092,0.5555555555555556,7,0,0,7,0,0,0,6,0,0,Y52P-1116,0,6,0,1
2024-06-19 07:47:18,2024-06-19,24NFPXW001,184,1587,1557,30,0.9810964083175804,0.9836168872085695,1582,5,0.9968494013862634,0.9993698802772528,1586,1,0.9993698802772528,0.000630119722747322,0.001890359168241966,0.016129032258064516,0.06451612903225806,1,3,1,4,62,5,1,4,1,5,6,57,56,0.9824561403508772,0.9032258064516128,1,0,0,1,0,0,0,1,0,0,Y52P-1116,0,1,0,4
2024-06-19 07:49:04,2024-06-19,25TX9MW001,06,1091,1089,2,0.9981668194317141,0.9981668194317141,1091,0,1.0,1.0,1091,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,BMA4-FG84ACQ_12,0,0,0,0
