Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-06-21 07:31:08,2024-06-21,234BQPM000,07,10055,10018,37,0.9963202386872204,0.9963202386872204,10029,26,0.9974142217802088,0.9974142217802088,10033,22,0.9978120338140228,0.0003978120338140229,0.0,0.10810810810810813,0.0,4,0,4,0,37,4,26,0,26,0,26,37,11,0.2972972972972973,0.2972972972972973,22,0,22,0,0,0,22,0,0,22,BMA552-46U-O-8_MEMS,22,0,0,4
2024-06-21 07:31:22,2024-06-21,234BP9M001,18,13358,10827,2531,0.8105255277736189,0.8129959574786645,13058,300,0.9775415481359484,0.980011977840994,13307,51,0.9961820631831112,0.016170085342117082,0.0024704297050456656,0.039397053785542986,0.0056526207605344285,216,33,230,33,5838,263,267,33,291,33,324,5805,5514,0.9498708010335918,0.9445015416238438,61,62,3,0,0,48,3,0,0,51,BMA552-40U-O-8-M001,51,0,0,249
2024-06-21 07:32:18,2024-06-21,25YRULW004,12,19213,19176,37,0.9980742205798158,0.9981262686722532,19205,8,0.9995836152605008,0.999635663352938,19213,0,1.0,0.0003643366470618852,5.204809243741217e-05,0.1794871794871795,0.02564102564102564,7,1,7,1,39,8,7,1,7,1,8,38,29,0.8055555555555556,0.7435897435897436,0,0,0,0,0,0,0,0,0,0,7CP64172CQ-GLQQ-50U-O-12,0,0,0,8
2024-06-21 07:32:27,2024-06-21,25NFVMM000,364,1191,790,401,0.6633081444164568,0.6633081444164568,1184,7,0.9941225860621328,0.9941225860621328,1188,3,0.9974811083123426,0.003358522250209908,0.0,0.0061255742725880545,0.0,4,0,4,0,653,4,7,0,7,0,7,653,646,0.9892802450229708,0.9892802450229708,3,1,2,0,0,1,2,0,0,3,Z42N-1212reticle,3,0,0,4
2024-06-21 07:33:15,2024-06-21,24NFS2M000,263,1247,357,890,0.2862870890136327,0.2910986367281476,1225,22,0.9823576583801122,0.9871692060946272,1239,8,0.9935846030473136,0.007217321571772253,0.00400962309542903,0.006265664160401002,0.003132832080200501,9,5,10,5,1596,15,16,6,17,6,23,1590,1573,0.9893081761006288,0.9855889724310776,8,8,0,1,0,7,0,1,0,7,Y52P-0423,7,1,0,14
2024-06-21 07:35:13,2024-06-21,24NFSHN001,J73,1439,1064,375,0.7394023627519111,0.7512161223071577,1417,22,0.9847116052814454,0.9965253648366922,1439,0,1.0,0.003474635163307853,0.0118137595552467,0.004901960784313725,0.01715686274509804,5,17,6,21,1224,27,5,17,6,21,27,1203,1197,0.9950124688279302,0.9779411764705882,0,0,0,0,0,0,0,0,0,0,Y4BM-0825,0,0,0,22
2024-06-21 07:37:31,2024-06-21,24NFSUW001,077,1477,1163,314,0.7874069058903183,0.8009478672985783,1452,25,0.983073798239675,0.996614759647935,1475,2,0.9986459038591741,0.002031144211238998,0.013540961408259987,0.002991026919242273,0.027916251246261216,3,20,3,28,1003,31,5,20,5,28,33,975,970,0.9948717948717948,0.967098703888335,2,0,2,0,0,0,2,0,0,2,Y4BM-0825,2,0,0,23
2024-06-21 07:38:12,2024-06-21,234BREM000,13,10083,10049,34,0.9966279877020728,0.9967271645343648,10054,29,0.9971238718635328,0.9972230486958248,10069,14,0.9986115243479124,0.001487652484379649,0.0,0.42857142857142855,0.0,15,0,15,0,35,15,28,1,28,1,29,34,6,0.17647058823529413,0.17142857142857146,14,0,11,1,2,0,11,1,2,11,BMA552-46U-O-8_MEMS,14,0,0,15
2024-06-21 07:39:08,2024-06-21,234BQ2M000,16,10129,10090,39,0.9961496692664626,0.9961496692664626,10105,24,0.9976305657024386,0.9976305657024386,10120,9,0.9991114621384144,0.0014808964359759107,0.0,0.4,0.0,15,0,16,0,40,16,24,0,25,0,25,40,15,0.375,0.375,9,0,9,0,0,0,9,0,0,9,BMA552-46U-O-8_MEMS,9,0,0,15
2024-06-21 07:41:36,2024-06-21,25NFVMM000,365,1183,808,375,0.6830092983939138,0.6830092983939138,1177,6,0.9949281487743026,0.9949281487743026,1181,2,0.9983093829247676,0.0033812341504649195,0.0,0.0065252854812398045,0.0,4,0,4,0,613,4,6,0,6,0,6,613,607,0.9902120717781404,0.9902120717781404,2,1,1,0,0,1,1,0,0,2,Z42N-1212reticle,2,0,0,4
