Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-06-27 07:32:04,2024-06-27,26NF8SW001,214,1053,98,955,0.09306742640075974,0.09306742640075974,1034,19,0.9819563152896488,0.9819563152896488,1047,6,0.9943019943019944,0.012345679012345678,0.0,0.006413418845584608,0.0,13,0,13,0,2027,13,19,0,19,0,19,2027,2008,0.9906265416872224,0.9906265416872224,6,5,1,0,0,5,1,0,0,6,Z42N-1009,6,0,0,13
2024-06-27 07:32:25,2024-06-27,26NEKWW003,06,3600,3561,39,0.9891666666666666,0.9891666666666666,3596,4,0.9988888888888888,0.9988888888888888,3600,0,1.0,0.0011111111111111113,0.0,0.033057851239669415,0.0,4,0,4,0,121,4,4,0,4,0,4,121,117,0.9669421487603306,0.9669421487603306,0,0,0,0,0,0,0,0,0,0,V701333AEAFE-3102-12-1,0,0,0,4
2024-06-27 07:32:56,2024-06-27,26NF7QW001,J40,1929,1438,491,0.7454639709694142,0.7459823742871955,1925,4,0.997926386728875,0.9984447900466564,1929,0,1.0,0.0015552099533437016,0.0005184033177812338,0.005110732538330494,0.0017035775127768314,3,1,3,1,587,4,3,1,3,1,4,586,583,0.9948805460750854,0.9931856899488928,0,0,0,0,0,0,0,0,0,0,Y5BP-0530,0,0,0,4
2024-06-27 07:34:15,2024-06-27,26NFA1M000,156,1129,342,787,0.3029229406554473,0.3029229406554473,1118,11,0.9902568644818424,0.9902568644818424,1128,1,0.9991142604074402,0.008857395925597875,0.0,0.007241129616220129,0.0,10,0,10,0,1381,10,11,0,11,0,11,1381,1370,0.992034757422158,0.992034757422158,1,0,1,0,0,0,1,0,0,1,Z42N-1212reticle,1,0,0,10
2024-06-27 07:34:20,2024-06-27,244BUWM002,15,8781,8718,63,0.9928254185172533,0.9929393007630112,8736,45,0.9948752989408952,0.9949891811866529,8768,13,0.9985195308051474,0.003644231864252363,0.0,0.4222222222222222,0.0,32,0,38,0,90,38,44,1,50,1,51,89,39,0.4382022471910113,0.43333333333333335,13,0,1,1,11,0,1,1,11,1,BMI482AAB_16U_O_8_M002,13,0,0,32
2024-06-27 07:36:07,2024-06-27,26NF8QW001,209,1102,54,1048,0.04900181488203267,0.04900181488203267,1094,8,0.9927404718693283,0.9927404718693283,1099,3,0.9972776769509982,0.004537205081669693,0.0,0.002003205128205128,0.0,5,0,5,0,2496,5,8,0,8,0,8,2496,2488,0.9967948717948718,0.9967948717948718,3,1,2,0,0,1,2,0,0,3,Z42N-1009,3,0,0,5
2024-06-27 07:36:13,2024-06-27,244BGKM001,09,13355,12903,452,0.966154998128042,0.966154998128042,13229,126,0.990565331336578,0.990565331336578,13352,3,0.9997753650318232,0.009210033695245229,0.0,0.2149390243902439,0.0,123,0,141,0,656,141,126,0,144,0,144,656,512,0.7804878048780488,0.7804878048780488,3,1,2,0,0,1,2,0,0,3,BMA552-40U-O-8-M001,3,0,0,123
2024-06-27 07:37:24,2024-06-27,254BN0M001,12,10687,10615,72,0.9932628427060916,0.9932628427060916,10647,40,0.9962571348367176,0.9962571348367176,10680,7,0.9993449985964256,0.003087863759708057,0.0,0.32673267326732675,0.0,33,0,33,0,101,33,40,0,41,0,41,101,60,0.594059405940594,0.594059405940594,8,0,4,0,4,0,3,0,4,3,BMI482AAA_14U_O_8_M001,7,0,0,33
2024-06-27 07:37:54,2024-06-27,26NEKWW004,07,3624,3600,24,0.9933774834437086,0.9933774834437086,3622,2,0.9994481236203092,0.9994481236203092,3624,0,1.0,0.0005518763796909492,0.0,0.0425531914893617,0.0,2,0,2,0,47,2,2,0,2,0,2,47,45,0.9574468085106383,0.9574468085106383,0,0,0,0,0,0,0,0,0,0,V701333AEAFE-3102-12-1,0,0,0,2
2024-06-27 07:39:24,2024-06-27,26NF8SW001,215,1050,219,831,0.20857142857142855,0.20857142857142855,1040,10,0.9904761904761904,0.9904761904761904,1048,2,0.998095238095238,0.007619047619047619,0.0,0.005144694533762058,0.0,8,0,8,0,1555,8,10,0,10,0,10,1555,1545,0.9935691318327974,0.9935691318327974,2,1,1,0,0,1,1,0,0,2,Z42N-1009,2,0,0,8
