Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-06-26 07:36:21,2024-06-26,244BHMM000,18,10047,10006,41,0.995919179854683,0.995919179854683,10012,35,0.9965163730466806,0.9965163730466806,10014,33,0.9967154374440133,0.0001990643973325371,0.0,0.04878048780487805,0.0,2,0,2,0,41,2,35,0,35,0,35,41,6,0.14634146341463414,0.14634146341463414,33,1,32,0,0,1,32,0,0,33,BMA552-46U-O-8_MEMS,33,0,0,2
2024-06-26 07:36:57,2024-06-26,244BUUM002,09,8776,8736,40,0.9954421148587056,0.9954421148587056,8740,36,0.9958979033728349,0.9958979033728349,8775,1,0.9998860528714676,0.003988149498632634,0.0,0.8723404255319149,0.0,35,0,41,0,47,41,36,0,42,0,42,47,5,0.10638297872340426,0.10638297872340426,1,0,1,0,1,0,1,0,0,1,BMI482AAB_16U_O_8_M002,1,0,0,35
2024-06-26 07:38:03,2024-06-26,244BVVM001,17,10654,10601,53,0.9950253425943308,0.9950253425943308,10632,22,0.9979350478693448,0.9979350478693448,10654,0,1.0,0.002064952130655153,0.0,0.2839506172839506,0.0,22,0,23,0,81,23,22,0,23,0,23,81,58,0.7160493827160493,0.7160493827160493,0,0,0,0,0,0,0,0,0,0,BMI482AAB_14U_O_8_M001,0,0,0,22
2024-06-26 07:40:10,2024-06-26,30SIYXW001,10,1236,1236,0,1.0,1.0,1236,0,1.0,1.0,1236,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-26 07:42:49,2024-06-26,30SIYXW001,11,1316,1316,0,1.0,1.0,1316,0,1.0,1.0,1316,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-26 07:44:58,2024-06-26,244BEPM001,02,13354,11981,1373,0.8971843642354351,0.8975587838849782,13247,107,0.9919874194997752,0.9923618391493184,13320,34,0.997453946383106,0.005092107233787629,0.00037441964954320803,0.02699575780948708,0.0019282684149633628,68,5,70,5,2593,75,102,5,106,5,111,2588,2482,0.9590417310664606,0.9571924411878132,36,34,3,0,0,31,3,0,0,34,BMA552-40U-O-8-M001,34,0,0,73
2024-06-26 07:45:29,2024-06-26,30SIYXW001,12,1324,1324,0,1.0,1.0,1324,0,1.0,1.0,1324,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-26 07:46:42,2024-06-26,26NEKLW002,11,5957,5935,22,0.9963068658720832,0.9963068658720832,5953,4,0.9993285210676516,0.9993285210676516,5954,3,0.9994963908007386,0.00016786973308712439,0.0,0.04166666666666666,0.0,1,0,1,0,24,1,4,0,4,0,4,24,20,0.8333333333333334,0.8333333333333334,3,0,0,0,3,0,0,0,3,0,V7015833AFE_3302_12,3,0,0,1
2024-06-26 07:47:03,2024-06-26,26PBJYW001,01,1293,1291,2,0.9984532095901004,0.9984532095901004,1291,2,0.9984532095901004,0.9984532095901004,1291,2,0.9984532095901004,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,2,0,2,2,0,1.0,1.0,2,0,0,0,2,0,0,0,2,0,SAF775DHN-N208W-K20-54U-O-12,2,0,0,0
2024-06-26 07:47:42,2024-06-26,244BHMM000,19,10032,9896,136,0.9864433811802232,0.9864433811802232,9909,123,0.9877392344497608,0.9877392344497608,10004,28,0.9972089314194578,0.00946969696969697,0.0,0.46484375,0.0,95,0,119,0,256,119,123,0,147,0,147,256,109,0.42578125,0.42578125,28,1,25,0,2,1,25,0,2,26,BMA552-46U-O-8_MEMS,28,0,0,95
2024-06-26 07:48:06,2024-06-26,30SIYXW001,13,1319,1319,0,1.0,1.0,1319,0,1.0,1.0,1319,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-26 07:48:15,2024-06-26,244BUUM002,10,8803,8743,60,0.9931841417698511,0.9931841417698511,8743,60,0.9931841417698511,0.9931841417698511,8801,2,0.9997728047256615,0.006588662955810519,0.0,0.9718309859154929,0.0,58,0,69,0,71,69,60,0,71,0,71,71,0,1.0,1.0,2,0,1,0,1,0,1,0,1,1,BMI482AAB_16U_O_8_M002,2,0,0,58
2024-06-26 07:49:35,2024-06-26,26NEKLW003,12,5942,5923,19,0.9968024234264558,0.9968024234264558,5937,5,0.9991585324806462,0.9991585324806462,5942,0,1.0,0.0008414675193537531,0.0,0.2631578947368421,0.0,5,0,5,0,19,5,5,0,5,0,5,19,14,0.7368421052631579,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,V7015833AFE_3302_12,0,0,0,5
2024-06-26 07:49:37,2024-06-26,254BQSW001,01,3986,3501,485,0.8783241344706473,0.8783241344706473,3571,415,0.8958855995985949,0.8958855995985949,3985,1,0.9997491219267436,0.10386352232814852,0.0,0.8223270440251572,0.0,414,0,523,0,636,523,415,0,524,0,524,636,112,0.1761006289308176,0.1761006289308176,1,1,0,0,1,1,0,0,0,1,BMI482AAB-50U-O-8,1,0,0,414
2024-06-26 07:49:40,2024-06-26,26PBJYW002,02,1332,1332,0,1.0,1.0,1332,0,1.0,1.0,1332,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,SAF775DHN-N208W-K20-54U-O-12,0,0,0,0
2024-06-26 07:50:44,2024-06-26,30SIYXW001,14,1309,1309,0,1.0,1.0,1309,0,1.0,1.0,1309,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
