Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-06-28 07:31:14,2024-06-28,26YRFBM000,08,2310,2096,214,0.9073593073593074,0.9090909090909092,2225,85,0.9632034632034632,0.9649350649350649,2310,0,1.0,0.03506493506493506,0.0017316017316017314,0.32926829268292684,0.016260162601626018,81,4,81,4,246,85,81,4,81,4,85,242,157,0.6596638655462185,0.6382113821138211,0,0,0,0,0,0,0,0,0,0,8CP45004AB-GAYQ-20U-O-8,0,0,0,85
2024-06-28 07:32:13,2024-06-28,26NF9CM000,358,1130,40,1090,0.035398230088495575,0.035398230088495575,1112,18,0.984070796460177,0.984070796460177,1123,7,0.9938053097345132,0.009734513274336285,0.0,0.004062038404726735,0.0,11,0,11,0,2708,11,18,0,18,0,18,2708,2690,0.9933530280649926,0.9933530280649926,7,1,6,0,0,1,6,0,0,7,Z42N-1009,7,0,0,11
2024-06-28 07:32:41,2024-06-28,26NF5ZW002,J11,912,844,68,0.925438596491228,0.925438596491228,909,3,0.9967105263157896,0.9967105263157896,911,1,0.9989035087719298,0.0021929824561403508,0.0,0.02531645569620253,0.0,2,0,2,0,79,2,3,0,3,0,3,79,76,0.9620253164556962,0.9620253164556962,1,0,1,0,0,0,1,0,0,1,Z42M-0430,1,0,0,2
2024-06-28 07:35:09,2024-06-28,26YRFBM000,09,2294,2121,173,0.9245858761987794,0.9254577157802965,2255,39,0.9829991281604183,0.9838709677419356,2294,0,1.0,0.016129032258064516,0.0008718395815170009,0.2,0.010526315789473684,37,2,38,2,190,40,37,2,38,2,40,188,146,0.7934782608695652,0.7684210526315789,0,0,0,0,0,0,0,0,0,0,8CP45004AB-GAYQ-20U-O-8,0,0,0,39
2024-06-28 07:36:26,2024-06-28,244BU0M001,04,10810,10760,50,0.9953746530989824,0.9953746530989824,10772,38,0.9964847363552266,0.9964847363552266,10800,10,0.9990749306197964,0.002590194264569843,0.0,0.4626865671641791,0.0,28,0,31,0,67,31,38,0,43,0,43,67,24,0.3582089552238806,0.3582089552238806,12,0,6,0,6,0,4,0,6,4,BMI482AAA_14U_O_8_M001,10,0,0,28
2024-06-28 07:36:29,2024-06-28,254BMSM002,17,8784,8753,31,0.9964708561020036,0.9964708561020036,8764,20,0.9977231329690346,0.9977231329690346,8773,11,0.9987477231329691,0.0010245901639344263,0.0,0.2558139534883721,0.0,9,0,11,0,43,11,20,0,22,0,22,43,21,0.4883720930232558,0.4883720930232558,11,0,2,0,9,0,2,0,9,2,BMI482AAA_16U_O_8_M002,11,0,0,9
2024-06-28 07:38:16,2024-06-28,31SICGW004,11,1908,1907,1,0.999475890985325,0.999475890985325,1908,0,1.0,1.0,1908,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3994A00011-77U-0-12,0,0,0,0
2024-06-28 07:38:44,2024-06-28,26NF8QN001,215,1094,650,444,0.5941499085923218,0.5941499085923218,1086,8,0.9926873857404022,0.9926873857404022,1092,2,0.9981718464351006,0.0054844606946983536,0.0,0.00967741935483871,0.0,6,0,6,0,620,6,8,0,8,0,8,620,612,0.9870967741935484,0.9870967741935484,2,1,1,0,0,1,1,0,0,2,Z42N-1212reticle,2,0,0,6
2024-06-28 07:39:19,2024-06-28,26YRFBM000,10,2317,2100,217,0.9063444108761328,0.907639188605956,2262,55,0.9762624082865776,0.9775571860164004,2317,0,1.0,0.022442813983599482,0.001294777729823047,0.2217573221757322,0.012552301255230124,52,3,53,3,239,56,52,3,53,3,56,236,179,0.7715517241379308,0.7489539748953975,0,0,0,0,0,0,0,0,0,0,8CP45004AB-GAYQ-20U-O-8,0,0,0,55
2024-06-28 07:40:18,2024-06-28,31SICHW001,13,1927,1918,9,0.9953295277633628,0.9953295277633628,1927,0,1.0,1.0,1927,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,0,0,0,10,10,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3994A00011-77U-O-12-P7-5F,0,0,0,0
