Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-06-17 07:32:36,2024-06-17,234BARM001,25,13304,12016,1288,0.9031870114251352,0.9037883343355382,13187,117,0.9912056524353576,0.9918069753457608,13259,45,0.9966175586289836,0.004810583283223091,0.0006013229104028864,0.024886877828054297,0.0037707390648567115,64,8,66,10,2652,76,109,8,112,10,122,2642,2530,0.9576078728236184,0.9539969834087482,46,37,10,0,0,35,10,0,0,45,BMA552-40U-O-8-M001,45,0,0,72
2024-06-17 07:33:05,2024-06-17,234BBUM000,04,10032,10004,28,0.9972089314194578,0.9972089314194578,10010,22,0.9978070175438596,0.9978070175438596,10010,22,0.9978070175438596,0.0,0.0,0.0,0.0,0,0,0,0,30,0,22,0,23,0,23,30,7,0.2333333333333333,0.2333333333333333,23,1,21,0,1,1,20,0,1,21,BMA552-46U-O-8_MEMS,22,0,0,0
2024-06-17 07:34:20,2024-06-17,23NFDJM002,182,1177,851,326,0.7230246389124894,0.7230246389124894,1175,2,0.9983007646559048,0.9983007646559048,1176,1,0.9991503823279524,0.0008496176720475786,0.0,0.002583979328165375,0.0,1,0,1,0,387,1,2,0,2,0,2,387,385,0.9948320413436692,0.9948320413436692,1,1,0,0,0,1,0,0,0,1,Z42N-1009,1,0,0,1
2024-06-17 07:35:14,2024-06-17,24NFNUM000,129,1514,1127,387,0.7443857331571995,0.7457067371202114,1510,4,0.9973579920739762,0.998678996036988,1512,2,0.998678996036988,0.0,0.001321003963011889,0.0,0.005714285714285714,0,2,0,3,525,3,2,2,2,3,5,522,520,0.9961685823754788,0.9904761904761904,2,2,0,0,0,2,0,0,0,2,Y52P-0423,2,0,0,2
2024-06-17 07:39:22,2024-06-17,234BJDM002,05,8866,8783,83,0.9906383938642004,0.9908639747349424,8793,73,0.9917662982179112,0.9919918790886532,8844,22,0.9975186104218362,0.005752312203925108,0.0,0.6464646464646465,0.0,51,0,64,0,99,64,71,2,84,2,86,97,13,0.13402061855670105,0.13131313131313133,22,0,6,2,16,0,6,2,14,6,BMI482AAB_16U_O_8_M002,22,0,0,51
2024-06-17 07:40:12,2024-06-17,234BGHM001,20,10783,10720,63,0.9941574700918112,0.9941574700918112,10767,16,0.9985161828804601,0.9985161828804601,10773,10,0.9990726143002876,0.0005564314198275061,0.0,0.07446808510638298,0.0,6,0,7,0,94,7,16,0,17,0,17,94,77,0.8191489361702128,0.8191489361702128,10,0,8,0,2,0,8,0,2,8,BMI482AAA_14U_O_8_M001,10,0,0,6
2024-06-17 07:41:28,2024-06-17,249SC3M000,11,8889,8887,2,0.9997750028124648,0.9997750028124648,8888,1,0.9998875014062324,0.9998875014062324,8889,0,1.0,0.0001124985937675779,0.0,0.5,0.0,1,0,1,0,2,1,1,0,1,0,1,2,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,CXD4960ER-W_AS_AADC334_P-71U-O-12,0,0,0,1
2024-06-17 07:41:48,2024-06-17,23NFDJM002,183,1184,724,460,0.6114864864864865,0.6114864864864865,1181,3,0.9974662162162162,0.9974662162162162,1183,1,0.9991554054054054,0.0016891891891891893,0.0,0.003305785123966942,0.0,2,0,2,0,605,2,3,0,3,0,3,605,602,0.9950413223140496,0.9950413223140496,1,1,0,0,0,1,0,0,0,1,Z42N-1009,1,0,0,2
2024-06-17 07:42:07,2024-06-17,24NFPKW001,007,1573,1305,268,0.8296249205340115,0.8328035600762873,1563,10,0.993642720915448,0.996821360457724,1571,2,0.9987285441830897,0.002542911633820725,0.002542911633820725,0.010869565217391304,0.02445652173913044,4,4,4,9,368,13,5,5,5,10,15,358,353,0.9860335195530726,0.9592391304347826,2,1,0,1,0,1,0,1,0,1,Y52P-1117,1,1,0,8
2024-06-17 07:42:15,2024-06-17,29SIJNW002,23,1278,1272,6,0.9953051643192488,0.9953051643192488,1277,1,0.9992175273865416,0.9992175273865416,1277,1,0.9992175273865416,0.0,0.0,0.0,0.0,0,0,0,0,8,0,1,0,3,0,3,8,5,0.625,0.625,3,0,0,0,3,0,0,0,1,0,M3995L00012-42U-O-12-SX01,0,0,1,0
2024-06-17 07:45:21,2024-06-17,29SIJNW002,24,1317,1314,3,0.9977220956719818,0.9977220956719818,1316,1,0.9992406985573272,0.9992406985573272,1316,1,0.9992406985573272,0.0,0.0,0.0,0.0,0,0,0,0,3,0,1,0,1,0,1,3,2,0.6666666666666666,0.6666666666666666,1,0,0,0,1,0,0,0,1,0,M3995L00012-42U-O-12-SX01,0,0,1,0
2024-06-17 07:48:19,2024-06-17,29SIJNW002,25,1277,1277,0,1.0,1.0,1277,0,1.0,1.0,1277,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12-SX01,0,0,0,0
2024-06-17 07:50:57,2024-06-17,234BJDM002,06,8886,8783,103,0.9884087328381724,0.9884087328381724,8789,97,0.9890839522844924,0.9890839522844924,8874,12,0.99864956110736,0.009565608822867432,0.0,0.8307692307692308,0.0,85,0,108,0,130,108,97,0,121,0,121,130,9,0.06923076923076922,0.06923076923076922,13,0,6,0,7,0,5,0,7,5,BMI482AAB_16U_O_8_M002,12,0,0,85
2024-06-17 07:51:21,2024-06-17,24NFNUM000,131,1532,372,1160,0.2428198433420365,0.2545691906005222,1513,19,0.987597911227154,0.9993472584856395,1530,2,0.9986945169712794,0.0,0.011096605744125326,0.0,0.00871794871794872,0,17,0,17,1950,17,1,18,1,18,19,1932,1931,0.9994824016563147,0.9902564102564102,2,1,0,1,0,1,0,1,0,1,Y52P-0423,2,0,0,17
2024-06-17 07:52:49,2024-06-17,234BASM001,22,13373,12157,1216,0.9090705152172288,0.9107903985642712,13258,115,0.9914005832647872,0.9931204666118298,13335,38,0.9971584536005385,0.004037986988708592,0.0017198833470425485,0.02586206896551724,0.009441707717569787,54,23,63,23,2436,86,92,23,107,23,130,2413,2306,0.9556568586821385,0.9466338259441708,44,45,2,0,0,36,2,0,0,38,BMA552-40U-O-8-M001,38,0,0,77
2024-06-17 07:54:19,2024-06-17,234BGHM001,21,10795,10521,274,0.974617878647522,0.9747105141269106,10747,48,0.9955534969893468,0.9956461324687356,10786,9,0.9991662806855024,0.003612783696155628,0.0,0.11854103343465044,0.0,39,0,39,0,329,39,47,1,48,1,49,328,280,0.8536585365853658,0.851063829787234,10,0,6,1,3,0,5,1,3,5,BMI482AAA_14U_O_8_M001,9,0,0,39
2024-06-17 07:55:25,2024-06-17,29SIH6W002,20,956,914,42,0.9560669456066946,0.9560669456066946,955,1,0.9989539748953976,0.9989539748953976,955,1,0.9989539748953976,0.0,0.0,0.0,0.0,0,0,0,0,43,0,1,0,1,0,1,43,42,0.9767441860465116,0.9767441860465116,1,0,0,0,1,0,0,0,1,0,M3991A00016-98U-O-12,0,0,1,0
2024-06-17 07:56:05,2024-06-17,24NFPKW001,008,1567,1303,264,0.8315252074026803,0.8462029355456286,1537,30,0.98085513720485,0.9955328653477984,1564,3,0.9980855137204849,0.003190810465858328,0.014039566049776644,0.01146788990825688,0.10550458715596332,5,22,5,46,436,51,7,23,7,47,54,389,382,0.9820051413881749,0.8761467889908257,3,2,0,1,0,2,0,1,0,2,Y52P-1117,2,1,0,27
2024-06-17 07:58:46,2024-06-17,29SIH6W002,21,956,911,45,0.9529288702928871,0.9529288702928871,956,0,1.0,1.0,956,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,45,0,0,0,0,0,0,45,45,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00016-98U-O-12,0,0,0,0
