Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-06-25 07:34:44,2024-06-25,244BFNM001,2,13331,12933,398,0.9701447753356838,0.9701447753356838,13090,241,0.9819218363213562,0.9819218363213562,13197,134,0.9899482409421648,0.008026404620808641,0.0,0.2599118942731278,0.0,107,0,118,0,454,118,241,0,270,0,270,454,184,0.4052863436123348,0.4052863436123348,152,146,11,0,0,124,10,0,0,134,BMA552-40U-O-8-M001,134,0,0,107
2024-06-25 07:37:00,2024-06-25,25NFVBM002,162,1171,1103,68,0.9419299743808709,0.9419299743808709,1171,0,1.0,1.0,1171,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,74,0,0,0,0,0,0,74,74,1.0,1.0,0,0,0,0,0,0,0,0,0,0,Z42M-0704,0,0,0,0
2024-06-25 07:39:21,2024-06-25,25NFV9N001,67,1125,1022,103,0.9084444444444444,0.9084444444444444,1125,0,1.0,1.0,1125,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,114,0,0,0,0,0,0,114,114,1.0,1.0,0,0,0,0,0,0,0,0,0,0,Z42M-0430,0,0,0,0
2024-06-25 07:40:13,2024-06-25,244BGFM000,1,9822,9757,65,0.9933822032172672,0.9933822032172672,9767,55,0.9944003257992262,0.9944003257992262,9796,26,0.9973528812869068,0.0029525554876807174,0.0,0.4393939393939394,0.0,29,0,29,0,66,29,55,0,55,0,55,66,11,0.16666666666666666,0.16666666666666666,26,2,22,0,2,2,22,0,2,24,BMA552-46U-O-8_MEMS,26,0,0,29
2024-06-25 07:41:07,2024-06-25,244BZSM002,16,8855,8767,88,0.9900621118012424,0.9900621118012424,8805,50,0.994353472614342,0.994353472614342,8844,11,0.9987577639751553,0.0044042913608131,0.0,0.3925233644859813,0.0,39,0,42,0,107,42,50,0,54,0,54,107,53,0.4953271028037383,0.4953271028037383,12,0,2,0,10,0,2,0,9,2,BMI482AAB_16U_O_8_M002,11,0,0,39
2024-06-25 07:41:36,2024-06-25,30SIMWW001,1,946,945,1,0.9989429175475688,0.9989429175475688,946,0,1.0,1.0,946,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00017-98U-O-12_Rw,0,0,0,0
2024-06-25 07:44:03,2024-06-25,30SIMWW001,2,925,925,0,1.0,1.0,925,0,1.0,1.0,925,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00017-98U-O-12_Rw,0,0,0,0
2024-06-25 07:45:32,2024-06-25,25NFVAN002,85,1145,1093,52,0.954585152838428,0.954585152838428,1145,0,1.0,1.0,1145,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,54,0,0,0,0,0,0,54,54,1.0,1.0,0,0,0,0,0,0,0,0,0,0,Z42M-0704,0,0,0,0
2024-06-25 07:46:33,2024-06-25,30SIMWW001,3,931,931,0,1.0,1.0,931,0,1.0,1.0,931,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00017-98U-O-12_Rw,0,0,0,0
2024-06-25 07:47:10,2024-06-25,25NFV9N001,68,1126,1024,102,0.9094138543516874,0.9094138543516874,1126,0,1.0,1.0,1126,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,116,0,0,0,0,0,0,116,116,1.0,1.0,0,0,0,0,0,0,0,0,0,0,Z42M-0430,0,0,0,0
2024-06-25 07:47:42,2024-06-25,244BFNM001,3,13338,12939,399,0.97008547008547,0.97008547008547,13126,212,0.9841055630529316,0.9841055630529316,13290,48,0.9964012595591544,0.012295696506222822,0.0,0.3882113821138211,0.0,164,0,191,0,492,191,212,0,252,0,252,492,240,0.4878048780487805,0.4878048780487805,61,59,4,0,0,46,2,0,0,48,BMA552-40U-O-8-M001,48,0,0,164
2024-06-25 07:47:55,2024-06-25,30SIQXM000,1,998,998,0,1.0,1.0,998,0,1.0,1.0,998,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991L00017-98U-O-12,0,0,0,0
