Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-06-20 07:30:47,2024-06-20,24NFSKW001,391,1422,759,663,0.5337552742616034,0.5485232067510548,1390,32,0.9774964838255976,0.9922644163150492,1420,2,0.9985935302391,0.006329113924050633,0.014767932489451475,0.006419400855920114,0.02924393723252497,9,21,9,41,1402,50,11,21,11,41,52,1361,1350,0.9919177075679648,0.9629101283880172,2,1,1,0,0,1,1,0,0,2,Y4BM-0825,2,0,0,30
2024-06-20 07:31:26,2024-06-20,234BPKM000,25,10087,10072,15,0.9985129374442352,0.9986120749479528,10076,11,0.9989094874591058,0.9990086249628234,10077,10,0.9990086249628234,0.0,9.913750371765641e-05,0.0,0.0625,0,1,0,1,16,1,10,1,10,1,11,15,5,0.3333333333333333,0.3125,10,1,9,0,0,1,9,0,0,10,BMA552-46U-O-8_MEMS,10,0,0,1
2024-06-20 07:34:20,2024-06-20,24NFSJW001,080,1455,1152,303,0.7917525773195876,0.8082474226804124,1430,25,0.9828178694158076,0.9993127147766324,1455,0,1.0,0.0006872852233676976,0.016494845360824743,0.0008237232289950577,0.02059308072487644,1,24,1,25,1214,26,1,24,1,25,26,1189,1188,0.9991589571068124,0.9785831960461284,0,0,0,0,0,0,0,0,0,0,Y4BM-0825,0,0,0,25
2024-06-20 07:34:30,2024-06-20,244BBYM001,06,10635,10568,67,0.9937000470145744,0.9937000470145744,10591,44,0.9958627174424072,0.9958627174424072,10634,1,0.9999059708509638,0.004043253408556652,0.0,0.5353535353535354,0.0,43,0,53,0,99,53,44,0,54,0,54,99,45,0.4545454545454545,0.4545454545454545,1,0,0,0,1,0,0,0,1,0,BMI482AAA_14U_O_8_M001,1,0,0,43
2024-06-20 07:35:02,2024-06-20,30SIA6W001,19,1315,1315,0,1.0,1.0,1315,0,1.0,1.0,1315,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-20 07:35:36,2024-06-20,244BAVM002,14,8834,8796,38,0.9956984378537468,0.9956984378537468,8813,21,0.997622820919176,0.997622820919176,8823,11,0.9987548109576636,0.0011319900384876612,0.0,0.2,0.0,10,0,10,0,50,10,21,0,22,0,22,50,28,0.56,0.56,12,0,2,0,10,0,2,0,9,2,BMI482AAB_16U_O_8_M002,11,0,0,10
2024-06-20 07:37:41,2024-06-20,30SIA6W001,20,1305,1305,0,1.0,1.0,1305,0,1.0,1.0,1305,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-20 07:40:20,2024-06-20,30SIA6W001,21,1318,1318,0,1.0,1.0,1318,0,1.0,1.0,1318,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-20 07:41:27,2024-06-20,24NFSKW001,394,1335,943,392,0.7063670411985019,0.7108614232209738,1316,19,0.9857677902621724,0.9902621722846442,1333,2,0.9985018726591759,0.008988764044943821,0.003745318352059925,0.018518518518518517,0.012345679012345678,12,5,12,8,648,20,13,6,13,9,22,639,626,0.9796557120500784,0.9660493827160492,2,1,0,1,0,1,0,1,0,1,Y4BM-0825,1,1,0,17
2024-06-20 07:42:26,2024-06-20,JHQMMTW007,09,827,825,2,0.9975816203143894,0.9975816203143894,827,0,1.0,1.0,827,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,AD90-Y8865-1-53U-O-12,0,0,0,0
2024-06-20 07:43:15,2024-06-20,29SILYM000,08,545,542,3,0.9944954128440368,0.9944954128440368,545,0,1.0,1.0,545,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,3,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3990L00014-07U-O-12-5F,0,0,0,0
2024-06-20 07:44:35,2024-06-20,25NFT9N001,045,1551,467,1084,0.3010960670535139,0.30303030303030304,1546,5,0.9967762733720179,0.9987105093488072,1551,0,1.0,0.0012894906511927786,0.0019342359767891683,0.0010314595152140279,0.0015471892728210418,2,3,2,3,1939,5,2,3,2,3,5,1936,1934,0.9989669421487604,0.997421351211965,0,0,0,0,0,0,0,0,0,0,Y52P-0423,0,0,0,5
2024-06-20 07:45:55,2024-06-20,24NFSJW001,081,1469,1074,395,0.7311095983662356,0.7488087134104833,1442,27,0.9816201497617428,0.9993192648059904,1467,2,0.998638529611981,0.0006807351940095302,0.016337644656228726,0.000744047619047619,0.023809523809523808,1,24,1,32,1344,33,1,26,1,34,35,1310,1309,0.999236641221374,0.9739583333333334,2,0,0,2,0,0,0,2,0,0,Y4BM-0825,0,2,0,25
2024-06-20 07:46:16,2024-06-20,29SILYM000,07,542,535,7,0.9870848708487084,0.9963099630996309,536,6,0.9889298892988929,0.9981549815498156,537,5,0.9907749077490776,0.0018450184501845016,0.0,0.0625,0.0,1,0,1,0,16,1,1,5,1,14,15,2,1,0.5,0.0625,14,0,0,14,0,0,0,5,0,0,M3990L00014-07U-O-12-5F,0,5,0,1
2024-06-20 07:46:48,2024-06-20,244BBZM001,07,10781,10759,22,0.9979593729709676,0.9979593729709676,10763,18,0.9983303960671552,0.9983303960671552,10779,2,0.999814488451906,0.0014840923847509507,0.0,0.6666666666666666,0.0,16,0,22,0,33,22,18,0,24,0,24,33,9,0.2727272727272727,0.2727272727272727,2,0,1,0,1,0,1,0,1,1,BMI482AAA_14U_O_8_M001,2,0,0,16
2024-06-20 07:47:17,2024-06-20,244BAWM002,15,8860,8823,37,0.9958239277652371,0.9958239277652371,8843,17,0.9980812641083522,0.9980812641083522,8849,11,0.9987584650112868,0.0006772009029345372,0.0,0.13333333333333333,0.0,6,0,6,0,45,6,17,0,17,0,17,45,28,0.6222222222222222,0.6222222222222222,11,0,0,0,11,0,0,0,11,0,BMI482AAB_16U_O_8_M002,11,0,0,6
2024-06-20 07:48:29,2024-06-20,25UY6GW006,06,1377,1377,0,1.0,1.0,1377,0,1.0,1.0,1377,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,MT7915AN-BCDC-L-35U-O-12-P3,0,0,0,0
2024-06-20 07:48:54,2024-06-20,29SIYAW003,01,848,848,0,1.0,1.0,848,0,1.0,1.0,848,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00017-98U-O-12_Rw,0,0,0,0
2024-06-20 07:49:02,2024-06-20,29SILYM000,06,495,495,0,1.0,1.0,495,0,1.0,1.0,495,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3990L00014-07U-O-12-5F,0,0,0,0
2024-06-20 07:51:20,2024-06-20,29SIYAW003,02,870,870,0,1.0,1.0,870,0,1.0,1.0,870,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00017-98U-O-12_Rw,0,0,0,0
2024-06-20 07:51:50,2024-06-20,29SILYM000,05,511,511,0,1.0,1.0,511,0,1.0,1.0,511,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3990L00014-07U-O-12-5F,0,0,0,0
2024-06-20 07:53:25,2024-06-20,24NFSKW001,395,1439,871,568,0.6052814454482279,0.6323835997220292,1396,43,0.9701181375955524,0.9972202918693536,1439,0,1.0,0.002779708130646282,0.027102154273801245,0.002093144950287808,0.02773417059131345,4,39,4,53,1911,57,4,39,4,53,57,1858,1854,0.9978471474703984,0.9701726844583988,0,0,0,0,0,0,0,0,0,0,Y4BM-0825,0,0,0,43
2024-06-20 07:53:45,2024-06-20,29SIYAW003,03,822,822,0,1.0,1.0,822,0,1.0,1.0,822,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00017-98U-O-12_Rw,0,0,0,0
2024-06-20 07:54:40,2024-06-20,29SILYM000,04,513,512,1,0.9980506822612084,0.9980506822612084,513,0,1.0,1.0,513,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3990L00014-07U-O-12-5F,0,0,0,0
2024-06-20 07:56:11,2024-06-20,29SIYAW003,06,906,906,0,1.0,1.0,906,0,1.0,1.0,906,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00017-98U-O-12_Rw,0,0,0,0
2024-06-20 07:56:59,2024-06-20,24NFSJW001,082,1455,1210,245,0.8316151202749141,0.8371134020618557,1446,9,0.9938144329896909,0.9993127147766324,1455,0,1.0,0.0006872852233676976,0.005498281786941581,0.0015151515151515152,0.01212121212121212,1,8,1,8,660,9,1,8,1,8,9,652,651,0.9984662576687116,0.9863636363636364,0,0,0,0,0,0,0,0,0,0,Y4BM-0825,0,0,0,9
2024-06-20 07:57:35,2024-06-20,29SILYM000,03,540,538,2,0.9962962962962963,0.9962962962962963,539,1,0.998148148148148,0.998148148148148,539,1,0.998148148148148,0.0,0.0,0.0,0.0,0,0,0,0,2,0,1,0,1,0,1,2,1,0.5,0.5,1,0,0,0,1,0,0,0,1,0,M3990L00014-07U-O-12-5F,0,0,1,0
2024-06-20 07:57:45,2024-06-20,244BT0W001,20,4021,3987,34,0.9915443919423028,0.9915443919423028,3993,28,0.9930365580701318,0.9930365580701318,4018,3,0.9992539169360856,0.006217358865953743,0.0,0.7352941176470589,0.0,25,0,25,0,34,25,28,0,28,0,28,34,6,0.17647058823529413,0.17647058823529413,3,0,1,0,2,0,1,0,2,1,BMI482AAA-50U-O-8,3,0,0,25
2024-06-20 07:58:38,2024-06-20,29SIYAW003,07,862,862,0,1.0,1.0,862,0,1.0,1.0,862,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3991A00017-98U-O-12_Rw,0,0,0,0
2024-06-20 07:58:40,2024-06-20,244BBZM001,08,10642,10602,40,0.9962413080248074,0.9962413080248074,10612,30,0.9971809810186056,0.9971809810186056,10637,5,0.9995301635031008,0.002349182484495396,0.0,0.5254237288135594,0.0,25,0,31,0,59,31,30,0,37,0,37,59,22,0.3728813559322034,0.3728813559322034,6,0,2,0,4,0,2,0,3,2,BMI482AAA_14U_O_8_M001,5,0,0,25
2024-06-20 07:59:04,2024-06-20,244BAWM002,16,8850,8789,61,0.9931073446327684,0.9931073446327684,8835,15,0.9983050847457628,0.9983050847457628,8841,9,0.9989830508474576,0.0006779661016949152,0.0,0.10227272727272728,0.0,6,0,9,0,88,9,15,0,18,0,18,88,70,0.7954545454545454,0.7954545454545454,9,0,4,0,8,0,4,0,5,4,BMI482AAB_16U_O_8_M002,9,0,0,6
2024-06-20 07:59:53,2024-06-20,24NFQVN001,091,1422,1162,260,0.8171589310829818,0.8171589310829818,1421,1,0.99929676511955,0.99929676511955,1422,0,1.0,0.0007032348804500702,0.0,0.003322259136212625,0.0,1,0,1,0,301,1,1,0,1,0,1,301,300,0.9966777408637874,0.9966777408637874,0,0,0,0,0,0,0,0,0,0,Y4BM-0516-DIE_BASE,0,0,0,1
2024-06-20 08:00:33,2024-06-20,29SILYM000,02,522,519,3,0.9942528735632185,0.9961685823754788,520,2,0.9961685823754788,0.9980842911877394,522,0,1.0,0.0019157088122605363,0.0019157088122605363,0.3333333333333333,0.3333333333333333,1,1,1,1,3,2,1,1,1,1,2,2,1,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,M3990L00014-07U-O-12-5F,0,0,0,2
2024-06-20 08:01:21,2024-06-20,25NFT9N001,046,1581,914,667,0.5781151170145478,0.5806451612903226,1577,4,0.9974699557242253,1.0,1581,0,1.0,0.0,0.002530044275774826,0.0,0.004419889502762431,0,4,0,4,905,4,0,4,0,4,4,901,901,1.0,0.9955801104972376,0,0,0,0,0,0,0,0,0,0,Y52P-0423,0,0,0,4
2024-06-20 08:02:23,2024-06-20,244BT0W001,21,4053,4011,42,0.9896373056994818,0.9896373056994818,4019,34,0.991611152232914,0.991611152232914,4052,1,0.9997532691833209,0.008142116950407105,0.0,0.7906976744186046,0.0,33,0,34,0,43,34,34,0,35,0,35,43,8,0.18604651162790695,0.18604651162790695,1,0,0,0,1,0,0,0,1,0,BMI482AAA-50U-O-8,1,0,0,33
2024-06-20 08:03:23,2024-06-20,29SILYM000,01,532,530,2,0.9962406015037594,0.9962406015037594,532,0,1.0,1.0,532,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3990L00014-07U-O-12-5F,0,0,0,0
2024-06-20 08:04:09,2024-06-20,30SIA5W001,10,1302,1302,0,1.0,1.0,1302,0,1.0,1.0,1302,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-20 08:04:19,2024-06-20,24NFSKW001,396,1447,1046,401,0.7228749136143746,0.7408431237042156,1419,28,0.980649619903248,0.9986178299930892,1446,1,0.9993089149965446,0.000691085003455425,0.01796821008984105,0.0010504201680672268,0.04201680672268908,1,26,1,40,952,41,2,26,2,40,42,912,910,0.9978070175438596,0.9558823529411764,1,1,0,0,0,1,0,0,0,1,Y4BM-0825,1,0,0,27
2024-06-20 08:06:30,2024-06-20,244BYNM000,01,4313,4312,1,0.9997681428240204,0.9997681428240204,4313,0,1.0,1.0,4313,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,BMI286-45U-O-8,0,0,0,0
2024-06-20 08:06:47,2024-06-20,30SIA5W001,11,1288,1288,0,1.0,1.0,1288,0,1.0,1.0,1288,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-06-20 08:07:35,2024-06-20,244BT0W001,22,4045,3903,142,0.9648949320148332,0.9648949320148332,3925,120,0.9703337453646476,0.9703337453646476,4013,32,0.992088998763906,0.021755253399258344,0.0,0.6023391812865497,0.0,88,0,103,0,171,103,120,0,139,0,139,171,32,0.1871345029239766,0.1871345029239766,36,10,0,0,35,6,0,0,26,6,BMI482AAA-50U-O-8,32,0,0,88
2024-06-20 08:08:09,2024-06-20,24NFSJW001,083,1452,1199,253,0.8257575757575758,0.8292011019283747,1444,8,0.9944903581267218,0.9979338842975206,1452,0,1.0,0.002066115702479339,0.003443526170798898,0.005253940455341506,0.008756567425569177,3,5,3,5,571,8,3,5,3,5,8,566,563,0.9946996466431096,0.9859894921190894,0,0,0,0,0,0,0,0,0,0,Y4BM-0825,0,0,0,8
