Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-07-01 07:30:40,2024-07-01,254BJTM000,10,9993,9922,71,0.992895026518563,0.992895026518563,9951,42,0.9957970579405584,0.9957970579405584,9975,18,0.9981987391173822,0.002401681176823777,0.0,0.18620689655172412,0.0,24,0,27,0,145,27,42,0,46,0,46,145,99,0.6827586206896552,0.6827586206896552,19,0,18,0,1,0,17,0,1,17,BMA552-46U-O-8_MEMS,18,0,0,24
2024-07-01 07:33:49,2024-07-01,254BR4M002,07,8803,8761,42,0.9952288992388958,0.995342496876065,8764,39,0.9955696921504033,0.9956832897875724,8780,23,0.9973872543451096,0.0018175621947063504,0.0,0.5185185185185185,0.0,16,0,28,0,54,28,38,1,50,1,51,53,3,0.05660377358490566,0.05555555555555555,23,0,0,1,23,0,0,1,22,0,BMI482AAB_16U_O_8_M002,23,0,0,16
2024-07-01 07:35:56,2024-07-01,31SISQW001,10,1036,1036,0,1.0,1.0,1036,0,1.0,1.0,1036,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-07-01 07:37:18,2024-07-01,26NFBDM002,362,1563,1230,333,0.7869481765834933,0.7965451055662188,1547,16,0.9897632757517596,0.999360204734485,1561,2,0.99872040946897,0.0006397952655150353,0.008317338451695458,0.002207505518763797,0.04856512141280353,1,13,1,22,453,23,1,15,1,24,25,429,428,0.9976689976689976,0.9448123620309052,2,0,0,2,0,0,0,2,0,0,Y52P-1117,0,2,0,14
2024-07-01 07:37:47,2024-07-01,26NFBFM001,031,1572,1176,396,0.7480916030534351,0.7881679389312977,1505,67,0.9573791348600508,0.9974554707379136,1569,3,0.9980916030534353,0.002544529262086514,0.03816793893129771,0.004524886877828055,0.1504524886877828,4,60,4,133,884,137,4,63,4,136,140,748,744,0.9946524064171124,0.8416289592760181,3,0,0,4,0,0,0,3,0,0,Y52P-1117,0,3,0,64
2024-07-01 07:38:36,2024-07-01,31SISQW001,11,1352,1352,0,1.0,1.0,1352,0,1.0,1.0,1352,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-07-01 07:39:21,2024-07-01,26NF9YM002,310,1564,1096,468,0.7007672634271099,0.7007672634271099,1561,3,0.9980818414322252,0.9980818414322252,1561,3,0.9980818414322252,0.0,0.0,0.0,0.0,0,0,0,0,565,0,3,0,3,0,3,565,562,0.9946902654867256,0.9946902654867256,3,0,3,0,0,0,3,0,0,3,Y52P-0423,3,0,0,0
2024-07-01 07:41:14,2024-07-01,254BR6M002,15,8834,8764,70,0.9920760697305864,0.9920760697305864,8789,45,0.9949060448268056,0.9949060448268056,8814,20,0.9977360199230246,0.002829975096219153,0.0,0.3296703296703297,0.0,25,0,30,0,91,30,45,0,50,0,50,91,41,0.4505494505494506,0.4505494505494506,20,0,3,0,19,0,3,0,17,3,BMI482AAB_16U_O_8_M002,20,0,0,25
2024-07-01 07:41:16,2024-07-01,31SISQW001,12,1330,1330,0,1.0,1.0,1330,0,1.0,1.0,1330,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12,0,0,0,0
2024-07-01 07:42:12,2024-07-01,254BJNM000,11,10008,9882,126,0.9874100719424459,0.9875099920063948,9924,84,0.9916067146282974,0.9917066346922462,9989,19,0.998101518784972,0.006394884092725818,9.992006394884091e-05,0.22483221476510068,0.003355704697986577,64,1,67,1,298,68,83,1,86,1,87,297,211,0.7104377104377104,0.7080536912751678,19,0,19,0,0,0,19,0,0,19,BMA552-46U-O-8_MEMS,19,0,0,65
