Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-07-02 07:30:02,2024-07-02,254BVZM002,09,8857,8766,91,0.9897256407361408,0.9897256407361408,8813,44,0.995032177938354,0.995032177938354,8828,29,0.9967257536411878,0.0016935757028339164,0.0,0.14814814814814814,0.0,15,0,16,0,108,16,44,0,47,0,47,108,61,0.5648148148148148,0.5648148148148148,31,0,4,0,27,0,3,0,26,3,BMI482AAB_16U_O_8_M002,29,0,0,15
2024-07-02 07:30:40,2024-07-02,264BEUW001,13,3954,3945,9,0.9977238239757208,0.9977238239757208,3946,8,0.9979767324228628,0.9979767324228628,3952,2,0.9994941831057156,0.0015174506828528073,0.0,0.6666666666666666,0.0,6,0,6,0,9,6,8,0,8,0,8,9,1,0.1111111111111111,0.1111111111111111,2,0,0,0,2,0,0,0,2,0,BMI482AAB-50U-O-8,0,0,2,6
2024-07-02 07:30:59,2024-07-02,254BLBM000,10,9550,9495,55,0.9942408376963352,0.9942408376963352,9497,53,0.9944502617801048,0.9944502617801048,9530,20,0.9979057591623036,0.003455497382198953,0.0,0.35294117647058826,0.0,33,0,36,0,102,36,53,0,56,0,56,102,46,0.4509803921568628,0.4509803921568628,20,1,18,0,1,1,18,0,1,19,BMA552-46U-O-8_MEMS,20,0,0,33
2024-07-02 07:32:02,2024-07-02,32SIFQW001,02,1293,1289,4,0.9969064191802012,0.9969064191802012,1293,0,1.0,1.0,1293,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,4,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12-SX01,0,0,0,0
2024-07-02 07:33:55,2024-07-02,264BAEM001,02,9534,9509,25,0.9973778057478498,0.9973778057478498,9527,7,0.999265785609398,0.999265785609398,9532,2,0.999790224459828,0.0005244388504300399,0.0,0.11627906976744184,0.0,5,0,5,0,43,5,7,0,7,0,7,43,36,0.8372093023255814,0.8372093023255814,2,0,1,0,1,0,1,0,1,1,BMI482AAA_14U_O_8_M001,2,0,0,5
2024-07-02 07:34:28,2024-07-02,26NFCUM001,014,1529,982,547,0.6422498364944408,0.6455199476782211,1521,8,0.9947678221059516,0.998037933289732,1527,2,0.998691955526488,0.0019620667102681487,0.0019620667102681487,0.004511278195488722,0.004511278195488722,3,3,3,3,665,6,3,5,3,5,8,660,657,0.9954545454545456,0.98796992481203,2,0,0,2,0,0,0,2,0,0,Y52P-0423,0,2,0,6
2024-07-02 07:34:49,2024-07-02,254BJUM001,14,13411,11048,2363,0.8238013570949221,0.8240250540601001,13292,119,0.9911266870479456,0.9913503840131236,13409,2,0.9998508686898816,0.008500484676757885,0.00022369696517783905,0.01979184439515441,0.0005118580447022691,114,3,116,3,5861,119,116,3,118,3,121,5858,5740,0.97985660635029,0.9793550588636752,2,3,0,0,0,2,0,0,0,2,BMA552-40U-O-8-M001,2,0,0,117
2024-07-02 07:35:07,2024-07-02,32SIFQW001,03,1329,1328,1,0.9992475545522951,0.9992475545522951,1329,0,1.0,1.0,1329,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,M3995L00012-42U-O-12-SX01,0,0,0,0
2024-07-02 07:35:34,2024-07-02,27NFF2W001,216,1025,381,644,0.3717073170731707,0.3717073170731707,1016,9,0.991219512195122,0.991219512195122,1023,2,0.9980487804878048,0.006829268292682928,0.0,0.0065543071161048684,0.0,7,0,7,0,1068,7,9,0,9,0,9,1068,1059,0.9915730337078652,0.9915730337078652,2,2,0,0,0,2,0,0,0,2,Z42N-1009,2,0,0,7
2024-07-02 07:36:18,2024-07-02,264BEUW001,14,4027,3846,181,0.9550533896200646,0.9553017134343184,3868,159,0.960516513533648,0.9607648373479016,4022,5,0.9987583809287309,0.0379935435808294,0.00024832381425378696,0.8434343434343434,0.005050505050505051,153,1,167,1,198,168,158,1,172,1,173,197,25,0.12690355329949238,0.12626262626262627,5,1,1,0,4,1,1,0,3,2,BMI482AAB-50U-O-8,5,0,0,154
