Date,Date_1,Lot,AOI_ID,AOI_Scan_Amount,AOI_Pass_Amount,AOI_Reject_Amount,AOI_Yield,AOI_Yield_Die_Corner,AI_Pass_Amount,AI_Reject_Amount,AI_Yield,AI_Fail_Corner_Yield,Final_Pass_Amount,Final_Reject_Amount,Final_Yield,AI_EA_Overkill_Die_Corner,AI_EA_Overkill_Die_Surface,AI_Image_Overkill_Die_Corner,AI_Image_Overkill_Die_Surface,EA_over_kill_Die_Corner,EA_over_kill_Die_Surface,Image_Overkill_Die_Corner,Image_Overkill_Die_Surface,Total_Images,Image_Overkill,AI_Fail_EA_Die_Corner,AI_Fail_EA_Die_Surface,AI_Fail_Image_Die_Corner,AI_Fail_Image_Die_Surface,AI_Fail_Total,Total_AOI_Die_Corner_Image,AI_Pass,AI_Reduction_Die_Corner,AI_Reduction_All,True_Fail,True_Fail_Crack,True_Fail_Chipout,True_Fail_Die_Surface,True_Fail_Others,EA_True_Fail_Crack,EA_True_Fail_Chipout,EA_True_Fail_Die_Surface,EA_True_Fail_Others,EA_True_Fail_Crack_Chipout,Device_ID,OP_EA_Die_Corner,OP_EA_Die_Surface,OP_EA_Others,Die_Overkill
2024-07-05 07:30:16,2024-07-05,272KGGW002,15,11381,11380,1,0.9999121342588524,0.9999121342588524,11381,0,1.0,1.0,11381,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,MT3608AN-AHHA-C5EAND-L-10U-O-12EN,0,0,0,0
2024-07-05 07:31:01,2024-07-05,27NFGFW001,J78,1060,677,383,0.6386792452830189,0.6405660377358491,1049,11,0.989622641509434,0.991509433962264,1056,4,0.9962264150943396,0.005660377358490566,0.0009433962264150943,0.012295081967213116,0.0020491803278688526,6,1,6,1,488,7,9,2,9,2,11,486,477,0.9814814814814816,0.9774590163934426,4,3,0,1,0,3,0,1,0,3,Y42M-1027-diebase-tigten_corner-2X-SURFACE,3,1,0,7
2024-07-05 07:31:43,2024-07-05,264BBGM002,12,8861,8747,114,0.9871346349170522,0.9872474889967272,8801,60,0.9932287552195012,0.993341609299176,8825,36,0.9959372531317008,0.0027084979121995262,0.0,0.1875,0.0,24,0,27,0,144,27,59,1,64,1,65,143,79,0.5524475524475524,0.5486111111111112,38,0,5,1,34,0,5,1,30,5,BMI482AAA_16U_O_8_M002,36,0,0,24
2024-07-05 07:35:51,2024-07-05,254BL7M001,01,13378,11795,1583,0.8816714008072956,0.8821946479294364,13242,136,0.9898340559126924,0.9903573030348332,13334,44,0.9967110180894004,0.0063537150545672,0.0005232471221408282,0.02384141441200107,0.0018751674256630056,85,7,89,7,3733,96,129,7,134,7,141,3726,3592,0.9640365002683844,0.9622287704259308,45,43,6,0,0,38,6,0,0,44,BMA552-40U-O-8-M001,44,0,0,92
2024-07-05 07:36:47,2024-07-05,272KGGW003,16,11407,11404,3,0.9997370035942842,0.9997370035942842,11407,0,1.0,1.0,11407,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,3,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,MT3608AN-AHHA-C5EAND-L-10U-O-12EN,0,0,0,0
2024-07-05 07:40:04,2024-07-05,27NFGHW001,G68,1105,2,1103,0.0018099547511312216,0.01085972850678733,1068,37,0.9665158371040724,0.9755656108597284,1098,7,0.9936651583710407,0.019004524886877826,0.008144796380090498,0.006457293806868211,0.004696213677722336,21,9,22,16,3407,38,27,10,28,17,45,3390,3362,0.991740412979351,0.9867918990314059,7,3,4,1,0,3,3,1,0,6,Y42M-0426,6,1,0,30
2024-07-05 07:40:59,2024-07-05,264BEJM001,22,10775,10723,52,0.9951740139211136,0.9951740139211136,10741,34,0.9968445475638052,0.9968445475638052,10759,16,0.9985150812064966,0.0016705336426914154,0.0,0.3150684931506849,0.0,18,0,23,0,73,23,34,0,39,0,39,73,34,0.4657534246575342,0.4657534246575342,16,0,0,0,19,0,0,0,16,0,BMI482AAB_14U_O_8_M001,16,0,0,18
2024-07-05 07:43:11,2024-07-05,272KGHW002,17,11413,11413,0,1.0,1.0,11413,0,1.0,1.0,11413,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,MT3608AN-AHHA-C5EAND-L-10U-O-12EN,0,0,0,0
2024-07-05 07:43:21,2024-07-05,264BBGM002,11,8835,8764,71,0.9919637804187889,0.9919637804187889,8789,46,0.9947934352009056,0.9947934352009056,8799,36,0.995925297113752,0.0011318619128466328,0.0,0.13095238095238096,0.0,10,0,11,0,84,11,46,0,49,0,49,84,35,0.4166666666666667,0.4166666666666667,38,0,4,0,35,0,4,0,32,4,BMI482AAA_16U_O_8_M002,36,0,0,10
2024-07-05 07:47:16,2024-07-05,27NFGLW001,140,870,104,766,0.11954022988505747,0.1264367816091954,862,8,0.9908045977011494,0.9977011494252872,866,4,0.9954022988505749,0.002298850574712644,0.002298850574712644,0.0011402508551881414,0.0011402508551881414,2,2,2,2,1754,4,2,6,2,6,8,1748,1746,0.9988558352402744,0.9954389965792474,4,0,0,4,0,0,0,4,0,0,Y42M-1027-diebase-tigten_corner-2X-SURFACE,0,4,0,4
